logT,logN,CC,Accuracy
-1.75,6.1,2.4092188961366473e-238,0.5
-1.75,6.2,2.6486198939796493e-263,0.5
-1.75,6.3,6.905850103252557e-291,0.5
-1.75,6.4,2.263e-321,0.5
-1.75,6.5,0,0.5
-1.75,6.6,0,0.5
-1.75,6.7,0,0.5
-1.75,6.8,0,0.5
-1.75,6.9,0,0.5
-1.75,7.0,0,0.5
-1.75,7.1,0,0.5
-1.75,7.2,0,0.5
-1.75,7.3,0,0.5
-1.75,7.4,0,0.5
-1.75,7.5,0,0.5
-1.75,7.6,0,0.5
-1.75,7.7,0,0.5
-1.75,7.8,0,0.5
-1.75,7.9,0,0.5
-1.75,8.0,0,0.5
-1.75,8.1,0,0.5
-1.75,8.2,0,0.5
-1.75,8.3,0,0.5
-1.75,8.4,0,0.5
-1.75,8.5,0,0.5
-1.75,8.6,0,0.5
-1.75,8.7,0,0.5
-1.75,8.8,0,0.5
-1.75,8.9,0,0.5
-1.75,9.0,0,0.5
-1.75,9.1,0,0.5
-1.75,9.2,0,0.5
-1.75,9.3,0,0.5
-1.75,9.4,0,0.5
-1.75,9.5,0,0.5
-1.75,9.6,0,0.5
-1.75,9.7,0,0.5
-1.75,9.8,0,0.5
-1.75,9.9,0,0.5
-1.75,10.0,0,0.5
-1.7,0.0,0.01957050637474178,0.5695449272334538
-1.7,0.10000000000000007,0.01962029546615896,0.5659536401660625
-1.7,0.2,0.019429785495199504,0.56157295958933
-1.7,0.30000000000000004,0.01897432920076396,0.5564986101385128
-1.7,0.4,0.01823812845954412,0.5508670239735083
-1.7,0.5,0.01721795031467829,0.5448508401293823
-1.7,0.6,0.01592666081727547,0.5386500645533587
-1.7,0.7000000000000001,0.014395901952324899,0.5324790827308581
-1.7,0.8000000000000002,0.012677077136845828,0.526550457632026
-1.7,0.9,0.010839802032850362,0.5210572264297604
-1.7,1.0,0.008967226018569772,0.5161560471782729
-1.7,1.1,0.007148201262665237,0.5119538274666353
-1.7,1.2,0.005467126353334513,0.5085002086388596
-1.7,1.3,0.003993210093791459,0.5057874112044889
-1.7,1.4,0.002771528138495504,0.5037575801624787
-1.7,1.5,0.0018181965777452893,0.502316212054383
-1.7,1.6,0.0011210715064175853,0.5013489400442622
-1.7,1.7,0.0006457974947693103,0.5007383251402959
-1.7,1.8,0.0003453631390044848,0.5003775814198179
-1.7,1.9,0.00017031476595856605,0.5001792615596806
-1.7,2.0,7.689864344148436e-5,0.5000784483381175
-1.7,2.1,3.154631926839633e-5,0.5000313953390599
-1.7,2.2,1.166130671257312e-5,0.5000113895964462
-1.7,2.3,3.849314438555016e-6,0.5000037089657761
-1.7,2.4,1.1233279120012838e-6,0.500001072382405
-1.7,2.5,2.8658288544681766e-7,0.5000002719622653
-1.7,2.6,6.31018332046828e-8,0.5000000596820724
-1.7,2.7,1.1147056781301654e-8,0.500000011163929
-1.7,2.8,1.749418992844795e-9,0.5000000017505565
-1.7,2.9,2.2582825471216864e-10,0.5000000002258853
-1.7,3.0,2.3497910607210325e-11,0.5000000000234998
-1.7,3.1,1.9268667037005346e-12,0.5000000000019269
-1.7,3.2,1.2146140948941444e-13,0.5000000000001215
-1.7,3.3,5.8048345036606034e-15,0.5000000000000058
-1.7,3.4,1.9567989559651145e-16,0.5000000000000002
-1.7,3.5,4.689573015798971e-18,0.5
-1.7,3.6,7.591019085185872e-20,0.5
-1.7,3.7,7.963854021736604e-22,0.5
-1.7,3.8,5.17362156152005e-24,0.5
-1.7,3.9,1.978894605398034e-26,0.5
-1.7,4.0,4.215153934731204e-29,0.5
-1.7,4.1,4.701415331875865e-32,0.5
-1.7,4.2,2.565179395924589e-35,0.5
-1.7,4.3,6.35071319384667e-39,0.5
-1.7,4.4,6.56522894147406e-43,0.5
-1.7,4.5,2.5852998368124053e-47,0.5
-1.7,4.6,3.503656508949329e-52,0.5
-1.7,4.7,1.4607006138042107e-57,0.5
-1.7,4.8,1.654952511031186e-63,0.5
-1.7,4.9,4.443111112481532e-70,0.5
-1.7,5.0,2.4294074814332193e-77,0.5
-1.7,5.1,2.2884567078585394e-85,0.5
-1.7,5.2,3.086652236010488e-94,0.5
-1.7,5.3,4.859156362495073e-104,0.5
-1.7,5.4,7.122807921912693e-115,0.5
-1.7,5.5,7.574070937543439e-127,0.5
-1.7,5.6,4.433658621661534e-140,0.5
-1.7,5.7,1.0532073974282174e-154,0.5
-1.7,5.8,7.248029057785532e-171,0.5
-1.7,5.9,9.95686583475681e-189,0.5
-1.7,6.0,1.8090568543588945e-208,0.5
-1.7,6.1,2.758273602419897e-230,0.5
-1.7,6.2,2.1346566007599592e-254,0.5
-1.7,6.3,4.810720891259579e-281,0.5
-1.7,6.4,1.70840349563297e-310,0.5
-1.7,6.5,0,0.5
-1.7,6.6,0,0.5
-1.7,6.7,0,0.5
-1.7,6.8,0,0.5
-1.7,6.9,0,0.5
-1.7,7.0,0,0.5
-1.7,7.1,0,0.5
-1.7,7.2,0,0.5
-1.7,7.3,0,0.5
-1.7,7.4,0,0.5
-1.7,7.5,0,0.5
-1.7,7.6,0,0.5
-1.7,7.7,0,0.5
-1.7,7.8,0,0.5
-1.7,7.9,0,0.5
-1.7,8.0,0,0.5
-1.7,8.1,0,0.5
-1.7,8.2,0,0.5
-1.7,8.3,0,0.5
-1.7,8.4,0,0.5
-1.7,8.5,0,0.5
-1.7,8.6,0,0.5
-1.7,8.7,0,0.5
-1.7,8.8,0,0.5
-1.7,8.9,0,0.5
-1.7,9.0,0,0.5
-1.7,9.1,0,0.5
-1.7,9.2,0,0.5
-1.7,9.3,0,0.5
-1.7,9.4,0,0.5
-1.7,9.5,0,0.5
-1.7,9.6,0,0.5
-1.7,9.7,0,0.5
-1.7,9.8,0,0.5
-1.7,9.9,0,0.5
-1.7,10.0,0,0.5
-1.65,0.0,0.02042543061175074,0.5721011188397687
-1.65,0.10000000000000007,0.020546423742823346,0.5686870102532722
-1.65,0.2,0.020424824462488174,0.5644449580237436
-1.65,0.30000000000000004,0.020032815372164003,0.559459942462943
-1.65,0.4,0.01935073097280121,0.5538590450416765
-1.65,0.5,0.018370898711374754,0.5478081212814003
-1.65,0.6,0.01710145421670927,0.5415041190112676
-1.65,0.7000000000000001,0.015569488636714701,0.535163042513553
-1.65,0.8000000000000002,0.01382269341600453,0.5290042778379807
-1.65,0.9,0.011928601068202769,0.5232327923939843
-1.65,1.0,0.009970691643098386,0.5180214342129887
-1.65,1.1,0.008041131428529713,0.5134959702115598
-1.65,1.2,0.006230727328259699,0.5097254165182222
-1.65,1.3,0.004617651369149232,0.5067195148555554
-1.65,1.4,0.003257276861170327,0.5044339504739037
-1.65,1.5,0.0021756572172710415,0.5027823451678084
-1.65,1.6,0.001368487802127142,0.5016526117715666
-1.65,1.7,0.0008058942544133676,0.5009243772069415
-1.65,1.8,0.00044159923435892824,0.5004841780402175
-1.65,1.9,0.0002236979013530667,0.5002360184833652
-1.65,2.0,0.00010403363445530509,0.500106338823263
-1.65,2.1,4.409124775147622e-5,0.5000439474353695
-1.65,2.2,1.689401988042211e-5,0.5000165191620151
-1.65,2.3,5.801399607275515e-6,0.500005594357063
-1.65,2.4,1.768352929041154e-6,0.5000016890517651
-1.65,2.5,4.7333032308890074e-7,0.5000004493306212
-1.65,2.6,1.0989818621471886e-7,0.500000103954454
-1.65,2.7,2.183782647321405e-8,0.5000000206142258
-1.65,2.8,3.445403902210168e-9,0.5000000034477889
-1.65,2.9,4.776333852454646e-10,0.5000000004777626
-1.65,3.0,5.377313909268977e-11,0.5000000000537776
-1.65,3.1,4.8107753079527494e-12,0.5000000000048108
-1.65,3.2,3.339527270104384e-13,0.5000000000003338
-1.65,3.3,1.7581936407417064e-14,0.5000000000000175
-1.65,3.4,6.728466411268985e-16,0.5000000000000007
-1.65,3.5,1.83617341713447e-17,0.5
-1.65,3.6,3.431023835051421e-19,0.5
-1.65,3.7,4.218391647655796e-21,0.5
-1.65,3.8,3.2656113220136794e-23,0.5
-1.65,3.9,1.516167196037106e-25,0.5
-1.65,4.0,4.0007653767563073e-28,0.5
-1.65,4.1,5.653858288157601e-31,0.5
-1.65,4.2,4.007106317170918e-34,0.5
-1.65,4.3,1.324584068818811e-37,0.5
-1.65,4.4,1.8847527060699604e-41,0.5
-1.65,4.5,1.056464944266345e-45,0.5
-1.65,4.6,2.1151065016655499e-50,0.5
-1.65,4.7,1.3572549300443533e-55,0.5
-1.65,4.8,2.4766957497459356e-61,0.5
-1.65,4.9,1.1259787811364469e-67,0.5
-1.65,5.0,1.1019395620019224e-74,0.5
-1.65,5.1,1.9751642247370184e-82,0.5
-1.65,5.2,5.424208696804562e-91,0.5
-1.65,5.3,1.8735844755879402e-100,0.5
-1.65,5.4,6.5451314285438235e-111,0.5
-1.65,5.5,1.8172595114369842e-122,0.5
-1.65,5.6,3.072611596060669e-135,0.5
-1.65,5.7,2.357029156423118e-149,0.5
-1.65,5.8,5.925428017724089e-165,0.5
-1.65,5.9,3.407575509434685e-182,0.5
-1.65,6.0,3.0129767495756918e-201,0.5
-1.65,6.1,2.6404459027186306e-222,0.5
-1.65,6.2,1.4116962087954464e-245,0.5
-1.65,6.3,2.693235593577425e-271,0.5
-1.65,6.4,1.0136020865171087e-299,0.5
-1.65,6.5,0,0.5
-1.65,6.6,0,0.5
-1.65,6.7,0,0.5
-1.65,6.8,0,0.5
-1.65,6.9,0,0.5
-1.65,7.0,0,0.5
-1.65,7.1,0,0.5
-1.65,7.2,0,0.5
-1.65,7.3,0,0.5
-1.65,7.4,0,0.5
-1.65,7.5,0,0.5
-1.65,7.6,0,0.5
-1.65,7.7,0,0.5
-1.65,7.8,0,0.5
-1.65,7.9,0,0.5
-1.65,8.0,0,0.5
-1.65,8.1,0,0.5
-1.65,8.2,0,0.5
-1.65,8.3,0,0.5
-1.65,8.4,0,0.5
-1.65,8.5,0,0.5
-1.65,8.6,0,0.5
-1.65,8.7,0,0.5
-1.65,8.8,0,0.5
-1.65,8.9,0,0.5
-1.65,9.0,0,0.5
-1.65,9.1,0,0.5
-1.65,9.2,0,0.5
-1.65,9.3,0,0.5
-1.65,9.4,0,0.5
-1.65,9.5,0,0.5
-1.65,9.6,0,0.5
-1.65,9.7,0,0.5
-1.65,9.8,0,0.5
-1.65,9.9,0,0.5
-1.65,10.0,0,0.5
-1.6,0.0,0.02130938762775092,0.5746985865325472
-1.6,0.10000000000000007,0.02150676412921875,0.5714807018882324
-1.6,0.2,0.021460061630937555,0.5673983114163426
-1.6,0.30000000000000004,0.021138311170285827,0.5625249344997142
-1.6,0.4,0.02051793188328095,0.556977285324281
-1.6,0.5,0.019586663575458657,0.5509131431518505
-1.6,0.6,0.01834762713544811,0.5445249033724836
-1.6,0.7000000000000001,0.016822911498226185,0.538028624736592
-1.6,0.8000000000000002,0.015055865730257653,0.5316490661113021
-1.6,0.9,0.013111154003356936,0.5256020061998644
-1.6,1.0,0.011071724179238981,0.5200759103784544
-1.6,1.1,0.009032253172360203,0.5152155435035047
-1.6,1.2,0.0070893954164670606,0.5111102111258253
-1.6,1.3,0.005330156182502271,0.5077887944224886
-1.6,1.4,0.0038206351928429163,0.5052226236375319
-1.6,1.5,0.0025978118200658353,0.5033357082136327
-1.6,1.6,0.0016666093872719633,0.5020202915266104
-1.6,1.7,0.0010031300194356507,0.5011545880728971
-1.6,1.8,0.000563097069249525,0.5006192651466111
-1.6,1.9,0.00029293444953033777,0.5003098640123734
-1.6,2.0,0.000140285625536877,0.500143695308894
-1.6,2.1,6.14062569500918e-5,0.5000613065271762
-1.6,2.2,2.4379911590105608e-5,0.5000238681685911
-1.6,2.3,8.706319614059627e-6,0.5000084028848216
-1.6,2.4,2.770784766922333e-6,0.5000026480598808
-1.6,2.5,7.777620529007536e-7,0.5000007385927676
-1.6,2.6,1.9032987591562468e-7,0.5000001800493286
-1.6,2.7,4.001989831723657e-8,0.5000000378276112
-1.6,2.8,6.738944040494347e-9,0.5000000067439231
-1.6,2.9,1.0025416591275963e-9,0.500000001002834
-1.6,3.0,1.2202252160735631e-10,0.5000000001220355
-1.6,3.1,1.1899766145250821e-11,0.5000000000118997
-1.6,3.2,9.083623900728461e-13,0.5000000000009084
-1.6,3.3,5.282261027047399e-14,0.500000000000053
-1.6,3.4,2.2046364088022805e-15,0.5000000000000023
-1.6,3.5,-9.182102344624822e-18,0.5000000000000001
-1.6,3.6,1.5271706731486116e-18,0.5
-1.6,3.7,2.1968999366492747e-20,0.5
-1.6,3.8,2.0230192550816186e-22,0.5
-1.6,3.9,1.1378413764710314e-24,0.5
-1.6,4.0,3.711397371516391e-27,0.5
-1.6,4.1,6.629504136322108e-30,0.5
-1.6,4.2,6.087080152669477e-33,0.5
-1.6,4.3,2.6787077968692642e-36,0.5
-1.6,4.4,5.2292233664787925e-40,0.5
-1.6,4.5,4.157370885316928e-44,0.5
-1.6,4.6,1.2247281897492215e-48,0.5
-1.6,4.7,1.204354847850521e-53,0.5
-1.6,4.8,3.5224791355648604e-59,0.5
-1.6,4.9,2.6973444874015784e-65,0.5
-1.6,5.0,4.696867619169109e-72,0.5
-1.6,5.1,1.5915361849563477e-79,0.5
-1.6,5.2,8.834842639854323e-88,0.5
-1.6,5.3,6.642479569985992e-97,0.5
-1.6,5.4,5.481456853698837e-107,0.5
-1.6,5.5,3.935299021622955e-118,0.5
-1.6,5.6,1.9012680957142613e-130,0.5
-1.6,5.7,4.6540480004962385e-144,0.5
-1.6,5.8,4.2180783338411465e-159,0.5
-1.6,5.9,1.0007881362364115e-175,0.5
-1.6,6.0,4.237669379000341e-194,0.5
-1.6,6.1,2.0969307786999922e-214,0.5
-1.6,6.2,7.59431350579778e-237,0.5
-1.6,6.3,1.2001687787505975e-261,0.5
-1.6,6.4,4.673328353562647e-289,0.5
-1.6,6.5,2.38406e-319,0.5
-1.6,6.6,0,0.5
-1.6,6.7,0,0.5
-1.6,6.8,0,0.5
-1.6,6.9,0,0.5
-1.6,7.0,0,0.5
-1.6,7.1,0,0.5
-1.6,7.2,0,0.5
-1.6,7.3,0,0.5
-1.6,7.4,0,0.5
-1.6,7.5,0,0.5
-1.6,7.6,0,0.5
-1.6,7.7,0,0.5
-1.6,7.8,0,0.5
-1.6,7.9,0,0.5
-1.6,8.0,0,0.5
-1.6,8.1,0,0.5
-1.6,8.2,0,0.5
-1.6,8.3,0,0.5
-1.6,8.4,0,0.5
-1.6,8.5,0,0.5
-1.6,8.6,0,0.5
-1.6,8.7,0,0.5
-1.6,8.8,0,0.5
-1.6,8.9,0,0.5
-1.6,9.0,0,0.5
-1.6,9.1,0,0.5
-1.6,9.2,0,0.5
-1.6,9.3,0,0.5
-1.6,9.4,0,0.5
-1.6,9.5,0,0.5
-1.6,9.6,0,0.5
-1.6,9.7,0,0.5
-1.6,9.8,0,0.5
-1.6,9.9,0,0.5
-1.6,10.0,0,0.5
-1.55,0.0,0.022222441876780137,0.5773323589877003
-1.55,0.10000000000000007,0.022501535346074596,0.5743302068386573
-1.55,0.2,0.022535934980811932,0.5704293172806428
-1.55,0.30000000000000004,0.022291560043844985,0.5656910879254802
-1.55,0.4,0.021740891716990493,0.5602208847343753
-1.55,0.5,0.02086696230175272,0.5541671200983866
-1.55,0.6,0.01966762112605407,0.5477160976178669
-1.55,0.7000000000000001,0.01815952394150612,0.5410822630814326
-1.55,0.8000000000000002,0.016381050523955356,0.53449413245741
-1.55,0.9,0.01439318552706219,0.5281769554303729
-1.55,1.0,0.012277413699134689,0.5223339849775844
-1.55,1.1,0.010130001508736764,0.5171288638649935
-1.55,1.2,0.008052727719666995,0.5126718858535956
-1.55,1.3,0.006141116256277749,0.5090125625179734
-1.55,1.4,0.004472256104339647,0.5061399700901432
-1.55,1.5,0.003094944118329301,0.5039908997589918
-1.55,1.6,0.00202473306516892,0.5024642245933859
-1.55,1.7,0.0012453314550502786,0.5014385849027393
-1.55,1.8,0.0007159573287013567,0.5007899060340169
-1.55,1.9,0.0003824011978629841,0.5004056094403293
-1.55,2.0,0.00018852676470103617,0.5001935424609604
-1.55,2.1,8.520400158853247e-5,0.5000852156112962
-1.55,2.2,3.504040694399888e-5,0.500034350218407
-1.55,2.3,1.3007884760129084e-5,0.5000125663203749
-1.55,2.4,4.3203455026324076e-6,0.5000041315849287
-1.55,2.5,1.2711577993221975e-6,0.5000012076168912
-1.55,2.6,3.2764085777912994e-7,0.5000003100148342
-1.55,2.7,7.304520025213292e-8,0.5000000689643973
-1.55,2.8,1.3887058923131832e-8,0.5000000130966966
-1.55,2.9,2.0876531982213616e-9,0.5000000020883102
-1.55,3.0,2.7447857533785523e-10,0.5000000002745091
-1.55,3.1,2.914875443994304e-11,0.5000000000291496
-1.55,3.2,2.4449215391193807e-12,0.500000000002445
-1.55,3.3,1.5810421677416669e-13,0.500000000000158
-1.55,3.4,7.737127158375985e-15,0.5000000000000077
-1.55,3.5,1.8977174106070852e-16,0.5000000000000002
-1.55,3.6,6.689629163601001e-18,0.5
-1.55,3.7,1.124070136343542e-19,0.5
-1.55,3.8,1.2289877583391856e-21,0.5
-1.55,3.9,8.356716656755488e-24,0.5
-1.55,4.0,3.361743571542583e-26,0.5
-1.55,4.1,7.571110674495507e-29,0.5
-1.55,4.2,8.980997867761487e-32,0.5
-1.55,4.3,5.245378581653239e-35,0.5
-1.55,4.4,1.400083372300382e-38,0.5
-1.55,4.5,1.572858854648371e-42,0.5
-1.55,4.6,6.789797706313396e-47,0.5
-1.55,4.7,1.0185220458696722e-51,0.5
-1.55,4.8,4.750632885017739e-57,0.5
-1.55,4.9,6.093170277042618e-63,0.5
-1.55,5.0,1.876194113810228e-69,0.5
-1.55,5.1,1.1936716977951183e-76,0.5
-1.55,5.2,1.3293544056710239e-84,0.5
-1.55,5.3,2.1574794916697328e-93,0.5
-1.55,5.4,4.167085147452174e-103,0.5
-1.55,5.5,7.657301611526937e-114,0.5
-1.55,5.6,1.045273048954429e-125,0.5
-1.55,5.7,8.063934752468231e-139,0.5
-1.55,5.8,2.59891080330354e-153,0.5
-1.55,5.9,2.5056736131244913e-169,0.5
-1.55,6.0,4.99636550828066e-187,0.5
-1.55,6.1,1.3703459679115736e-206,0.5
-1.55,6.2,3.2936031110809765e-228,0.5
-1.55,6.3,4.215076936733636e-252,0.5
-1.55,6.4,1.6561707902028556e-278,0.5
-1.55,6.5,1.0871587945674605e-307,0.5
-1.55,6.6,0,0.5
-1.55,6.7,0,0.5
-1.55,6.8,0,0.5
-1.55,6.9,0,0.5
-1.55,7.0,0,0.5
-1.55,7.1,0,0.5
-1.55,7.2,0,0.5
-1.55,7.3,0,0.5
-1.55,7.4,0,0.5
-1.55,7.5,0,0.5
-1.55,7.6,0,0.5
-1.55,7.7,0,0.5
-1.55,7.8,0,0.5
-1.55,7.9,0,0.5
-1.55,8.0,0,0.5
-1.55,8.1,0,0.5
-1.55,8.2,0,0.5
-1.55,8.3,0,0.5
-1.55,8.4,0,0.5
-1.55,8.5,0,0.5
-1.55,8.6,0,0.5
-1.55,8.7,0,0.5
-1.55,8.8,0,0.5
-1.55,8.9,0,0.5
-1.55,9.0,0,0.5
-1.55,9.1,0,0.5
-1.55,9.2,0,0.5
-1.55,9.3,0,0.5
-1.55,9.4,0,0.5
-1.55,9.5,0,0.5
-1.55,9.6,0,0.5
-1.55,9.7,0,0.5
-1.55,9.8,0,0.5
-1.55,9.9,0,0.5
-1.55,10.0,0,0.5
-1.5,0.0,0.023164532816240542,0.5799967860413097
-1.5,0.10000000000000007,0.02353081807663772,0.5772302474059696
-1.5,0.2,0.023652731308900568,0.5735334213412009
-1.5,0.30000000000000004,0.023493142079185285,0.5689549892068462
-1.5,0.4,0.023020598310097493,0.5635880368156735
-1.5,0.5,0.022213336221222874,0.5575703366204003
-1.5,0.6,0.02106370904213643,0.5510805319509159
-1.5,0.7000000000000001,0.019582535632502833,0.5443296989623201
-1.5,0.8000000000000002,0.01780261200938586,0.5375483379561893
-1.5,0.9,0.01578041640978442,0.5309696069899223
-1.5,1.0,0.013594980954875881,0.5248104460589836
-1.5,1.1,0.011343128047641014,0.5192529687763069
-1.5,1.2,0.00913087097760686,0.5144288980668551
-1.5,1.3,0.007061735385409242,0.510409688881577
-1.5,1.4,0.005223863905094656,0.5072042100246903
-1.5,1.5,0.0036786222097174616,0.5047645205061965
-1.5,1.6,0.002453563789165053,0.5029986519743139
-1.5,1.7,0.0015417390617075868,0.5017878339935772
-1.5,1.8,0.0009075790712495262,0.5010047311354312
-1.5,1.9,0.0004975624635445318,0.5005292981283366
-1.5,2.0,0.0002524568501991309,0.5002597951788067
-1.5,2.1,0.00011776671859002898,0.500118005730759
-1.5,2.2,5.014941653250334e-5,0.5000492316870545
-1.5,2.3,1.934478746204082e-5,0.5000187071358841
-1.5,2.4,6.702290471497137e-6,0.5000064138557437
-1.5,2.5,2.0659544841764538e-6,0.5000019635349742
-1.5,2.6,5.605459869621485e-7,0.5000005305250228
-1.5,2.7,1.3221175874270571e-7,0.5000001248801657
-1.5,2.8,2.6758537515342633e-8,0.5000000252437439
-1.5,2.9,4.311350876483195e-9,0.5000000043128204
-1.5,3.0,6.117806476661619e-10,0.5000000006118556
-1.5,3.1,7.06833145791186e-11,0.5000000000706861
-1.5,3.2,6.507892966283677e-12,0.5000000000065079
-1.5,3.3,4.66309059754703e-13,0.5000000000004662
-1.5,3.4,2.5313612258355712e-14,0.5000000000000253
-1.5,3.5,1.0917629381953814e-15,0.500000000000001
-1.5,3.6,-5.1267379982421636e-17,0.5
-1.5,3.7,5.64632413043998e-19,0.5
-1.5,3.8,7.315463755852563e-21,0.5
-1.5,3.9,6.000746694209311e-23,0.5
-1.5,4.0,2.9701497419871172e-25,0.5
-1.5,4.1,8.411772661359739e-28,0.5
-1.5,4.2,1.2853834150566651e-30,0.5
-1.5,4.3,9.931888128972682e-34,0.5
-1.5,4.4,3.611926941913035e-37,0.5
-1.5,4.5,5.711267577622273e-41,0.5
-1.5,4.6,3.5972508193412907e-45,0.5
-1.5,4.7,8.192396415040559e-50,0.5
-1.5,4.8,6.061623043145618e-55,0.5
-1.5,4.9,1.294653732664959e-60,0.5
-1.5,5.0,7.004117840980324e-67,0.5
-1.5,5.1,8.3074575744793e-74,0.5
-1.5,5.2,1.8415397730165754e-81,0.5
-1.5,5.3,6.395664592689634e-90,0.5
-1.5,5.4,2.86363980824902e-99,0.5
-1.5,5.5,1.33263627018845e-109,0.5
-1.5,5.6,5.079923785018784e-121,0.5
-1.5,5.7,1.2191899099751744e-133,0.5
-1.5,5.8,1.377371399034856e-147,0.5
-1.5,5.9,5.311410065562217e-163,0.5
-1.5,6.0,4.900955631016142e-180,0.5
-1.5,6.1,7.307563208821645e-199,0.5
-1.5,6.2,1.1409411391682786e-219,0.5
-1.5,6.3,1.154819768989818e-242,0.5
-1.5,6.4,4.460528446385897e-268,0.5
-1.5,6.5,3.6604664009841295e-296,0.5
-1.5,6.6,0,0.5
-1.5,6.7,0,0.5
-1.5,6.8,0,0.5
-1.5,6.9,0,0.5
-1.5,7.0,0,0.5
-1.5,7.1,0,0.5
-1.5,7.2,0,0.5
-1.5,7.3,0,0.5
-1.5,7.4,0,0.5
-1.5,7.5,0,0.5
-1.5,7.6,0,0.5
-1.5,7.7,0,0.5
-1.5,7.8,0,0.5
-1.5,7.9,0,0.5
-1.5,8.0,0,0.5
-1.5,8.1,0,0.5
-1.5,8.2,0,0.5
-1.5,8.3,0,0.5
-1.5,8.4,0,0.5
-1.5,8.5,0,0.5
-1.5,8.6,0,0.5
-1.5,8.7,0,0.5
-1.5,8.8,0,0.5
-1.5,8.9,0,0.5
-1.5,9.0,0,0.5
-1.5,9.1,0,0.5
-1.5,9.2,0,0.5
-1.5,9.3,0,0.5
-1.5,9.4,0,0.5
-1.5,9.5,0,0.5
-1.5,9.6,0,0.5
-1.5,9.7,0,0.5
-1.5,9.8,0,0.5
-1.5,9.9,0,0.5
-1.5,10.0,0,0.5
-1.45,0.0,0.024135458466111426,0.5826854996695487
-1.45,0.10000000000000007,0.024594535870046223,0.5801747234096046
-1.45,0.2,0.02481056393364442,0.5767051474492367
-1.45,0.30000000000000004,0.024743447837892868,0.5723122194803113
-1.45,0.4,0.0243578359709972,0.5670758762063796
-1.45,0.5,0.023627114158612773,0.5611220112918573
-1.45,0.6,0.022537952028129863,0.554620028205066
-1.45,0.7000000000000001,0.021094962138591408,0.5477758044729454
-1.45,0.8000000000000002,0.01932476428174127,0.5408199072123219
-1.45,0.9,0.01727849922275445,0.5339916213825342
-1.45,1.0,0.015031710090259824,0.5275201929434995
-1.45,1.1,0.012680637354805435,0.521605486658923
-1.45,1.2,0.010334472089914644,0.5164007960324446
-1.45,1.3,0.008104007969318438,0.5120006004871674
-1.45,1.4,0.006088275712013663,0.5084354957281412
-1.45,1.5,0.0043617749304712735,0.5056753364478824
-1.45,1.6,0.0029653501351552094,0.5036400410715631
-1.45,1.7,0.0019031945870148729,0.5022159151935602
-1.45,1.8,0.0011468803645897957,0.5012742261877674
-1.45,1.9,0.0006451978016528107,0.500688477468046
-1.45,2.0,0.00033681174046337265,0.5003474907428163
-1.45,2.1,0.00016211602998925199,0.5001627752995522
-1.45,2.2,7.145645397082819e-5,0.5000702567096331
-1.45,2.3,2.862981002435779e-5,0.5000277166830543
-1.45,2.4,1.0342397423336435e-5,0.500009904715398
-1.45,2.5,3.338156615232197e-6,0.5000031741723722
-1.45,2.6,9.528655738383887e-7,0.5000009020862716
-1.45,2.7,2.3777302678287778e-7,0.5000002245375544
-1.45,2.8,5.1093706442114246e-8,0.5000000482780759
-1.45,2.9,8.827020571791105e-9,0.5000000088302902
-1.45,3.0,1.3506266072491529e-9,0.5000000013508087
-1.45,3.1,1.6960347596074558e-10,0.5000000001696105
-1.45,3.2,1.7121195633667343e-11,0.5000000000171213
-1.45,3.3,1.358008361409056e-12,0.5000000000013579
-1.45,3.4,8.258127209164008e-14,0.5000000000000825
-1.45,3.5,3.813549095462007e-15,0.5000000000000038
-1.45,3.6,2.020905605095289e-16,0.5000000000000001
-1.45,3.7,2.7821885184185666e-18,0.5
-1.45,3.8,4.262910076329132e-20,0.5
-1.45,3.9,4.208954076490392e-22,0.5
-1.45,4.0,2.5569283761758255e-24,0.5
-1.45,4.1,9.081472363694193e-27,0.5
-1.45,4.2,1.782260790354714e-29,0.5
-1.45,4.3,1.8158045776664866e-32,0.5
-1.45,4.4,8.964082915712579e-36,0.5
-1.45,4.5,1.9869563732205094e-39,0.5
-1.45,4.6,1.8177864769111862e-43,0.5
-1.45,4.7,6.25387726443803e-48,0.5
-1.45,4.8,7.300231721638157e-53,0.5
-1.45,4.9,2.5806879632602803e-58,0.5
-1.45,5.0,2.4366011731208675e-64,0.5
-1.45,5.1,5.3479060450676605e-71,0.5
-1.45,5.2,2.3404099826716324e-78,0.5
-1.45,5.3,1.7236881880399166e-86,0.5
-1.45,5.4,1.7712829050099327e-95,0.5
-1.45,5.5,2.0645384932295328e-105,0.5
-1.45,5.6,2.1709329487939363e-116,0.5
-1.45,5.7,1.599134254840772e-128,0.5
-1.45,5.8,6.238925196503377e-142,0.5
-1.45,5.9,9.465017869053866e-157,0.5
-1.45,6.0,3.968318202985812e-173,0.5
-1.45,6.1,3.1524866571760596e-191,0.5
-1.45,6.2,3.1268808052491532e-211,0.5
-1.45,6.3,2.442184813721283e-233,0.5
-1.45,6.4,9.023961616018428e-258,0.5
-1.45,6.5,8.98338435949384e-285,0.5
-1.45,6.6,1.29318926e-314,0.5
-1.45,6.7,0,0.5
-1.45,6.8,0,0.5
-1.45,6.9,0,0.5
-1.45,7.0,0,0.5
-1.45,7.1,0,0.5
-1.45,7.2,0,0.5
-1.45,7.3,0,0.5
-1.45,7.4,0,0.5
-1.45,7.5,0,0.5
-1.45,7.6,0,0.5
